sku,name,description,price,terms,section,image_downloads
316187469-922-1,SLEEVELESS DRESS ZW COLLECTION,"ZARA WOMAN COLLECTION

Midi dress made of viscose. Round neckline. Flounced hem. Back hidden in-seam zip closure.",139.0,dresses,WOMAN,"['059bd18f-897f-4fbd-92b3-f86faa39d122', '1aafc715-1401-4b8f-8c23-8c8039284dda', '26eb8ff1-c396-43a3-a4cc-33441d10c04e', '256d44bf-d940-4bb4-a5cc-7e7d7b08e0c8', 'd1a1ec79-dd12-43d8-8d5b-fa0a368fac64', '3923f304-53c1-4b53-9c0f-97e125387ad7', '7e8c4938-164e-45ee-98b6-ce7f6a2b23fb', '429d8209-4704-4fec-81f5-98c8e0e24a62', '4a8a28b6-1dde-4923-8b43-9ab9984ceaf9', '5d1b117d-a6c9-445f-ad67-eaa9d5bce9f7', 'c7d1bccc-e212-460a-856f-dc01d90fb696']"
330384727-800-2,SHORT KNIT DRESS,Dress with round neck and long sleeves. A-line silhouette.,49.9,dresses,WOMAN,"['09d5ba23-157a-48ae-86ac-9d83beeca92f', '3624ba8b-1295-4953-a09f-f172bd211b24', '4fddcaed-b623-4f7f-b8a6-278579fbfc95', 'c2e6ca83-7648-4ea3-b377-68291bdfa091', 'b49eb8ff-9fc6-4462-8c56-190e1381eb36', 'e8baa711-b6e4-4d40-b34d-6fdca7d2fac4', '05f76b70-5820-4aec-b486-a5b3c3138004']"
322126723-800-1,WASHED EFFECT INTERLOCK DRESS,"Oversized dress made of flexible, stretch knit fabric with a dense, soft, and opaque weave. Round neck and long sleeves.",29.9,dresses,WOMAN,"['7a6edaed-f2fe-44d1-9025-3d105987645f', '937b2620-30d7-4d2d-b97d-9f2428cefb1b', '404a4c5c-0fc0-4bd4-8c4c-8b7c1563614c', '8f4e11b7-bb3d-47ef-bd34-3456b4b86ca9', 'c581ec50-ad18-493d-9b35-a1fe2394fbb1', '6325f1e6-cc39-4a4d-8a58-d5529f64ee9b', '10a20358-232e-4af3-accd-8989ffa93724', '8785183d-56e1-482f-b0dd-e7926b8c5cdf']"
334277881-800-1,CUT OUT CREPE DRESS,Sleeveless high collar dress with opening at chest. Front slit at hem. Back zip and button closure.,79.9,dresses,WOMAN,"['e7ff5253-7783-49e6-b31e-9b804925612a', '66cf41e9-35fa-49c2-b398-ce36e4d54c57', '21a3ea83-e7d1-4b80-8d4d-e49000325cdf', '156b600e-0629-440e-bd1f-29f5f6b995a1', '96293fa3-9256-4c6f-9c6e-8d4baff3e170', 'd4d8903e-515d-44c2-acee-271cd4e40dd2']"
312368280-800-1,BUTTONED MINI DRESS ZW COLLECTION,"ZARA WOMAN COLLECTION

Round neck sleeveless mini dress. Embossed metal buttons at shoulders. Back hidden in-seam zip closure.",69.9,dresses,WOMAN,"['6f992347-f831-451a-a539-27a421f2fab3', '14be5923-cc2e-431a-8569-254f7a01857e', '84309083-ecfd-4702-8d68-9fc763f14cad', '0bf9c966-c98f-464e-9de7-bba3213fffc2', 'd84dab1e-7587-4970-854f-08deec6a83e3', 'f4f79fbc-9778-405c-a09a-f36efa13b776', '6aed3ff2-1c35-4c6f-b5f4-7198e4bcfc2b', '2218c2b7-61b0-4b27-a5dc-c5befd2d0bd5', '97296e07-5eaf-4a3d-83da-06a52a8cafd0', 'c951c0d5-e29c-4b11-bd1d-e491ace64a2b']"
330081602-600-1,TAILORED MINI DRESS,Fitted mini dress with round neckline and straps. Tonal interior lining.Back hidden in-seam zip closure.,49.9,dresses,WOMAN,"['21f6cdbf-6b85-4796-88bd-236b6120180d', 'af7dacf2-f4e7-4e50-a3ad-10919c513d74', '9624d606-d85d-4484-be71-ec97a9c8d3b5', '18496e0a-43fa-41e0-b8c8-c5516815c19d', '931887e0-23eb-4229-8634-8b0df4a6e902', '951ae631-e47c-46b2-b83b-190c48ecb44d', '6bc48928-5827-47f3-bca2-a32b096d5a4e']"
322414711-420-1,WRAP FRONT BROOCH DRESS,Sleeveless high collar dress with pleats at shoulders. Wrap front detail and golden brooch. Back hidden zip and button closure.,49.9,dresses,WOMAN,"['5720f2ef-589e-4d80-9aa4-b6a36352c595', '135b8fdc-8662-4fb3-82e6-feee49faddfb', '8c41326e-3eb0-4e8e-8a8a-ece4270f6159', '2ffa29eb-b371-4f0e-8e63-bb1ebe069ce2', '7bb210db-25af-4e72-bd9a-b20ce0e020ee', 'a5b92708-b812-462a-b91b-6bc2a448dac5', 'c5289f4c-b09a-41fc-bebd-1141cc75c2aa', 'ecfba9e1-9ac3-4cc5-b7ee-1555ad006587', '2eaab5bf-f08c-414a-ac64-954a241c4402', '4d1518c7-7a26-4d34-87fa-815aeac87e20', '0b50303a-42d3-4a31-8d5b-c0a8a9fc1b5e']"
316934462-800-1,TAILORED OFF-THE-SHOULDER DRESS,Tailored midi dress made with cotton blend fabric. Off-the-shoulder foldover straight neckline with long sleeves.,39.9,dresses,WOMAN,"['4192d76e-2f72-45f8-a2c4-abe75ea39311', 'ac122a5e-c1ec-43e2-af41-1785d0f41e08', 'f4c3897d-e01e-44fe-90a1-bfe5e63abef6', 'f6b390c6-f054-4fab-88ff-451a3668d7e8', 'da634f5f-1d86-473c-827e-0a0d2d36c4bd', 'b9149bfa-261a-452f-9c4a-ecc86e8a62c3', '4bab4110-c640-41d4-b883-51b572794120']"
316906664-800-1,FLOWY LAPEL COLLAR DRESS,Straight fit mini dress. V-neck lapel collar. Long sleeves with shoulder pads.,39.9,dresses,WOMAN,"['11398d88-e619-4aca-b1d4-784c5456b91a', 'e1a3c936-62e4-4abd-b914-baa17c479e41', '47ab51c5-5ea5-44cd-927a-accf2b74d66a', 'b69a0129-00de-4695-8f1b-abd7703941e1', '32b4992f-d66b-4c86-9c2e-0c5af4be4d55', '81e71df8-692e-4800-ac34-1eccb6133a09', 'cef1d2c5-2f2f-435c-998e-c6b9b289573b', '662cc884-8437-48b4-b1b5-f72aa467fd99']"
321148422-104-2,STRIPED KNIT MINI DRESS,Round neck short sleeve dress. Front pockets. Front gold button closure.,49.9,dresses,WOMAN,"['ecaeff48-c2ee-4b82-9558-a51a6b2e6c42', '0676d19f-6bce-4605-a544-d6e064f017e3', 'a08df433-edf5-499e-a6d5-a0ad34043e58', 'd1ee7df9-2a6e-426f-8cf1-614564139a84', '483d5149-014c-4cd0-92d7-7775f1e087a9', 'c24e4c07-4a7d-469d-968c-57954dea2dd6', 'f1a49f4e-ef10-481d-ab9d-8308ddfe7d57']"
334818167-630-1,KNOTTED SHOULDER SATIN EFFECT DRESS,Sleeveless round neck twisted dress with knot. Ruching at waist. Front slit at hem.,69.9,dresses,WOMAN,"['8c6c862a-92c0-4da8-836f-6898446f6b93', '94c61b91-02b1-445d-9724-abd729473143', '2963d8e1-ad69-4164-9a78-12095826b9ca', 'f492cba4-32bb-494c-876b-918773fd6af3', '28c8f2f7-97fd-4481-823f-e5862f300071', '58184179-20bc-410a-b396-09c3be5dced7']"
311287456-800-1,MIXED SEMI-SHEER MINI DRESS,Dress with lapel collar and long sleeves. Semi-sheer fabric and flap details. Front closure with tonal lined buttons.,59.9,dresses,WOMAN,"['93b89f92-e10d-4718-b0f2-189531ad72d1', '930e2b09-0d7e-44ec-95fa-50f03110363d', '1f581d16-1193-4d6b-bd89-1dd745da0629', '6bb87b2e-4ee3-4e65-a646-c082cb5636ce', 'd647e07e-1349-44a1-b9bf-728b087ba4a3', 'fbf538a1-8a81-42b4-80ec-23c70ced6333', '2a88320e-46ff-4351-85c2-96434d92fcae', 'e39aca97-84f9-4ac8-9570-b448d326e84e']"
317330985-407-1,BELTED LEATHER DRESS LIMITED EDITION,Long dress made of 100% leather. Round neckline. Pronounced seam detail. Adjustable waist with self tie. Hidden in-seam zip closure at shoulder.,439.0,dresses,WOMAN,"['8f58aa34-b16c-49e9-8488-ee4447454811', '993a9a9b-9160-4c92-8e68-eace99610c86', 'd221f4d3-3fab-4097-802c-1255d834dc1b', '2ae1ccb1-178d-4676-a08b-94940171acd7', '5335bfa3-2401-4796-81b4-21484284d241', '2f9d5ad3-0036-4ff9-a558-ffc7f7255ca4', '9ec54fd0-aa44-4d34-9236-72cb78258217', 'db2cf491-424e-43c4-bb67-51c814ee8306', 'c8f1b2ec-594f-4b03-8c18-f6dc2c374edf', '490086b9-31fb-42db-aee6-a939eeb24d05', 'd809d1ea-2c75-440b-94c8-4b09770a0797']"
326788597-818-1,BOX PLEAT MINI SHIRTDRESS,Mini dress with buttoned lapel collar and short sleeves. Belt with metal buckle. Skirt with voluminous box pleats and matching fabric. Side hidden in-seam zip closure.,59.9,dresses,WOMAN,"['aaa9bdc9-e077-4257-b51b-4f0c1c6dc5f3', 'fd8a0fd6-a910-46fe-b549-f358005298b2', '7314c799-5372-4187-8da6-1bc6199f899b', 'f593e537-92b1-4e7d-a97f-c119217cdae6', 'b4f447a7-8b8d-42d9-af18-f3e1e2d3843a', 'fbaba67f-c6ae-4750-818c-23c44c38284b', '48a50c68-b690-472c-9939-bfe6cc11e5e2', '2d96e411-298e-404c-8ab3-9bd40add3650']"
330424527-800-2,DELICATE OFF-THE-SHOULDER DRESS,Dress made of 100% cotton. Off-the-shoulder straight neckline with long sleeves.,27.9,dresses,WOMAN,"['aece968b-9fca-4626-a207-b37008e84c60', 'c30bf17d-4472-42b2-a5bf-ee98717e068b', 'fff9fc14-82d3-4e62-a6f0-dd6a761a48ea', '0cd3a7de-d8cc-4da1-b6e9-a988349b00aa', '21ae21ef-e87c-48ce-8a23-bc85fa57093c', '451babf3-3809-4260-9cb6-0e1f09dc5b98', 'bd686dc6-2846-42d0-a54d-e0679afb3c08']"
328117526-800-1,SHORT STRUCTURED DRESS ZW COLLECTION,"ZARA WOMAN COLLECTION

Mini dress made of textured fabric. Round neckline. Pronounced seams at waist. Back hidden in-seam zip closure.",49.9,dresses,WOMAN,"['41cc5d0f-4618-42aa-ae4f-966e530673b8', 'd3d0bc46-95aa-4651-88bd-60a281f0abeb', '03f7b0d9-0feb-4ca3-aa52-7d17cd941c10', '6fe86427-c68b-4dae-a306-4df5bc467a1d', '6893b9ad-1900-4150-be88-c94b6b932c03', 'afc55d34-aeba-4846-9aa0-1fc74364d9f2', 'a0ce3051-2cd9-4f3f-963d-c81886cf84a8', '5b3cd48e-c1f4-48a0-a836-a78f6906d153']"
315641562-800-1,TAILORED SQUARE NECK DRESS,Tailored midi dress made with cotton blend fabric. Square neck and long sleeves.,35.9,dresses,WOMAN,"['4990af5d-537f-4ec0-9873-efc3058da40a', 'bd9d3d91-dec7-4f1a-be9c-4c1d6c065a28', '12bc3287-02aa-4c2f-8c4c-c34babca9e77', '594e3672-857b-41d4-974a-bfd1a32be7d3', 'a7b8469c-c16d-4098-92d3-5e0c4665b2b2', '019beff0-f998-4215-94ad-861ba2da8295']"
329282662-140-1,RHINESTONE STRAP FOIL MINI DRESS,Dress with flowy neckline and rhinestone spaghetti straps.,49.9,dresses,WOMAN,"['2fd8f176-cbf4-44a5-8bba-28ccede15331', 'a2b3b5e5-18ce-475f-955f-cf832753e665', '6de49b32-9cf3-4ced-8245-6fa00618c3cf', 'e72ca94e-6673-4dee-8436-571435df4826', '24a8ebce-a56a-400c-8743-281d44841076', '1a41c009-cbb7-4922-9bc5-31d35a71fcbe', '780372a9-9c59-46d0-8634-496c7d4cad18']"
321360364-804-1,OPEN BACK SATIN EFFECT SLIP DRESS,Midi dress with V-neckline and spaghetti straps. Open back.,49.9,dresses,WOMAN,"['584efbde-78d9-49d5-b090-075ebe3ad284', '49ac9801-6cfd-496c-bfa3-c6ca7478d668', '37a3ebec-4aba-4e44-be36-fef92a3880ce', '1a729ab0-8356-4e87-94cc-e3bafd0d500e', 'eb505ff5-8881-4f46-b0a8-e41fdf70e80c', '5ad2a6b5-4047-43ee-bce1-746f0c6e12c6', '56bc88a8-03b2-4bd9-97f6-1cdc2e6b8a87', '78436aad-dd5c-4ae9-9521-bad3ddb105f8']"
320685304-800-2,CONTRASTING MIDI DRESS,Round neck midi dress with below-the-elbow length sleeves. False flap pockets at front. Tonal matching fabrics. Side hidden in-seam zip closure.,47.9,dresses,WOMAN,"['5c9e17f6-fa23-498b-a804-83a92824410d', '53212206-aa48-4b1c-bf30-43c14c2cc81a', 'e92927d1-23ab-477a-bf58-39ecbf8bcbe2', 'd9a133a4-73b8-4c52-82e0-397313c135bc', '2b27f51f-21d2-41ee-8662-d1e30144954b', '5bbd41d2-853c-4f71-9e98-98c92220454a', 'fe377098-6b50-4044-ade7-124edf77ff53']"
299352910-706-2,SHORT STRETCH KNIT DRESS,Short fitted dress made of knit fabric with high collar and short sleeves.,5.99,dresses,WOMAN,"['d6c8756e-1230-40ab-9ff0-ba359a5e02fd', '94b2e6a3-8133-4516-a13d-509b7e4e8c79', '38e7f0ba-586d-4ef7-88c0-16fc9ba1ee89', '07eda934-2f24-446e-bd95-800b4555bea3', '8201e78c-f4d2-43d1-839b-2f2110caf5f4', 'ab93b11f-6b16-4940-86a5-ced52a419dc7', '90182ea0-770e-465a-b9bd-9e41c3cbbfd4']"
332967579-500-1,DRAPED SHEATH DRESS ZW COLLECTION,"ZARA WOMAN COLLECTION

Midi dress made of wool blend fabric. Sleeveless design and fluid high collar. Side draped fabric detail. Back slit. Hidden zip closure.

A midi dress with a minimalist cut with a side draped detail, made in a delicate wool blend fabric with a pleasant feel. Its refined design highlights a high collar that opens to a back V-neckline. A simple garment that is sophisticated at the same time.",129.0,dresses,WOMAN,"['854714e8-5a4d-4e67-888b-ca5516193c32', '7f12a112-9777-43f0-b256-843e0183e135', 'eb7d6bb9-d7b9-4d81-b119-1e53ec39e593', 'df60ec71-15b3-45f0-a655-415d41689271', 'b900b75b-211d-4649-818a-4eb247266d51', '1604789b-b988-43d3-8612-78aec9fec4df', '5d0b39ff-0e89-4025-a74a-a96031cf5acb', 'ca1744c4-36a6-4e56-bc88-31dcf341658e', '63f742fe-64b3-4ab5-bf7a-2697af60f08f', 'd7b99731-7bcc-41c7-a416-364dafa07419', '9eef502d-6dd7-42b6-b84f-9ace6b0a0822', '56be4129-41f5-4f29-ac74-b59cc1057e04', '038649e6-8eb7-4765-a1c0-4ae45943781b']"
330081581-400-1,PRINTED SHORT DRESS,Dress with round collar with V-neck front and long sleeves. Tonal woven belt. Interior lining. Front button closure.,49.9,dresses,WOMAN,"['e3147879-3d86-4ca4-8993-d6086d8a4195', '99603e7d-bf17-48c5-852a-717c5563ddec', '4694e064-468d-4b6d-8f13-6ee66f6af6ac', '09aa980e-67a2-4079-ae5d-a20a492e52b3', 'f40d2b7f-ea6c-46c7-867c-74c2b222e0b1', '19427609-78ea-439e-8f5d-841144194f31']"
330455458-330-1,PRINTED DRESS ZW COLLECTION,"ZARA WOMAN COLLECTION

Short dress with V-neckline. Long sleeves with balloon shoulders and textured metal buttoned cuff. Adjustable tied self belt.Metallic thread detail. Contrasting interior lining. Front button closure hidden by a flap.",49.9,dresses,WOMAN,"['0438c2ef-5bee-418d-8f68-61b9144964ab', '423bf7a2-7456-45a1-a446-66555db9de62', 'cd0e65a1-8498-4c85-bc5f-c46957cea706', 'd0fbf7c4-e3c8-4bab-a0ac-b4aaba34447a', '858283d6-6642-48e0-ad5b-6e271b235b0f', '77ac4be9-79d3-4a9f-ad5e-2d9d133d9797', 'e6753d9f-fee8-41a7-8715-ccddf54b0520', 'c35c67a4-648e-4c23-a102-dd91a79aafc3', 'c2e471bf-e756-49b7-9606-3326c70ea95d', 'bffbd57c-3349-47aa-8050-1dc88fabf3e5']"
322414716-070-1,SATIN EFFECT ANIMAL PRINT DRESS,V-neck midi dress with knot and long sleeve. Asymmetric hem.,69.9,dresses,WOMAN,"['403f0c2a-88e6-47de-b28d-e37063bee0ae', 'dd8ccac2-a5f7-41f1-a70d-b7bc543ca25f', 'f2d205d1-f8b0-459d-9a32-4af73584828a', '5aa0cd39-cb30-4fc9-87bf-e712d18918f7', '05ff531d-2e98-4aa1-a9d9-9418af04a4bc', '22267fde-1f99-470e-bf66-3cdb889bec0f', 'f0b4d9cf-761f-4c9e-a249-387e539703d9', 'f1a1b92c-7207-48eb-bc27-8af0e741cf0a', 'abc1c171-2c40-4a9c-aaf5-9f79fc84d007', 'ffd9fe3d-fa0a-4a2f-9af8-0d4709599df7']"
321496850-741-1,BOUCLÉ WOOL DRESS ZW COLLECTION,"ZARA WOMAN COLLECTION

Long dress made of 100% wool. Round neck and long sleeves. Side hidden in-seam zip closure.",159.0,dresses,WOMAN,"['3a084c70-38a7-46f3-81f8-f37b23c87b65', '9d9473e8-c2d7-4ec8-b163-97faa9c4c8e9', '37b2c450-1f6f-47c8-b4b1-7553272bcd52', 'bdb49d78-17f5-4e97-817c-146cb8a7e7e4', 'f174ef48-2243-48c1-8d85-c733e9348d65', 'fb111d67-a176-4822-8b5a-47d2bb0fec25', 'd608ce83-6740-467a-a1a0-8ed63c0a61f5', '9966a81c-b452-4f20-8a2b-e4e1d27b6842']"
313890682-800-2,RIBBED MIDI DRESS,Long sleeve polo collar dress. Tonal matching belt. Front button closure.,49.9,dresses,WOMAN,"['4be2e67a-1e79-4564-be18-c3d4c4f6e34e', '566a82ec-e756-420c-8dc0-33c389ce4ba2', 'd9c79c4d-38dd-481d-a600-fa01c305d97c', 'dada3fde-a708-4314-b67e-9a3ff687b40d', '5b9a4cf5-70fb-4068-b6e1-1dc8c6c88c50', 'a8653617-edad-47a7-9ad0-1c57f2755e73', '0d698184-3f02-446b-a8b1-16a097a758a2']"
316611357-710-1,BOUCLE DRESS,Midi dress with lapel collar and V-neckline. Long sleeves with slit. Back slit. Side hidden in-seam zip closure.,69.9,dresses,WOMAN,"['6f8d2bde-e9ee-4e84-a1eb-073a3af2896c', '1e6b344f-1246-4e2b-a749-d40096c1a2a5', '812ec322-14ac-4491-9396-1c589295870e', 'a696c497-a427-4f82-992a-6642245dd989', 'b66faefd-b1d7-4d4d-98c1-b30a39778c8f', 'b4a8c508-06e6-43a0-aecd-826b6063d999', '2ee76a8e-2713-4f34-ad86-ac28d6dbada1', '35b36109-9948-4644-86ec-485ef6c746bf', 'f64bdb31-b346-432d-a673-7a10a1cd34e3', '7b8f5cac-e611-4dd7-af48-982928649728']"
326545926-330-1,PAISLEY PRINT MIDI DRESS,Dress with round collar with V-neck front and long sleeves. Elastic waistband with belt. Flounced hem. Front closure with tonal lined buttons.,69.9,dresses,WOMAN,"['47635129-2106-4af9-8336-d7c04b04bcb4', 'b78fde8c-ef99-4f83-b146-775e08c5ac2d', '8d472bad-f372-4728-8abb-969ecf517c39', 'db34849c-fb28-4e91-bd80-c6b970a69a35', '7f98c948-6fcb-455a-9465-b6e4d3225d7c', '56412946-aa04-475b-8931-5eb8a3bba35c', 'b6f960e9-07d7-45ae-a736-0c5f3ad160b9', '4b084974-ea44-46f6-a73c-b0aa17585a72', 'ed1b28b9-8b68-41aa-bd4f-d91686b00d61', 'cc6f7505-a505-4cc8-84a5-f3c744980a1b']"
322583950-446-1,MIDI DRESS ZW COLLECTION,"ZARA WOMAN COLLECTION

Sleeveless round neck midi dress with tonal passementerie. Pronounced seam detail. Back hidden in-seam zip closure.",69.9,dresses,WOMAN,"['dad840cb-9886-4596-92e0-ad5516e962f4', 'b0c44408-1890-4c7b-8ef4-4332d26364b3', '5519d8b6-4e38-4d14-8910-1cda38825a5f', 'b6dc5cac-66a9-4090-b11d-ce4eef8fa537', '54f7ceaf-b27c-4e40-b119-8b96da038245', '06520a58-0064-457b-bf54-29bd281fa4d9', 'f8f79bf4-c00b-406a-a240-79aec56638a1', 'bad635eb-d1b2-4a33-b8a3-94689ea7b9b0', 'c5dd3018-e11d-4c6b-86b5-d9201ed837b9', '1edb84e6-734d-495c-85ee-496ae49683b2']"
321148357-507-1,POCKET MINI DRESS,Round neck mini dress with short sleeves. False welt pockets at chest. Interior lining. Front zipper closure hidden by a flap.,49.9,dresses,WOMAN,"['6d583d06-bfda-4542-b1ab-fcd7ee9e1cd9', '7e593063-7e7b-4f17-8dc3-398d931313d0', '2c920316-76ec-4910-af41-fb9248d3d706', 'f492a7ab-e966-4f14-8efe-5e034ac14a71', 'd724cad7-5669-4198-8a9f-6e476f7fcf26', '8fece0c2-bc1f-422c-bc6e-77fdcbd039b0', '0e4bb165-2da8-45ea-84c7-8ec108f86c43', 'd5961366-c6f6-4955-8210-85f6db041dc0', '8fe8a5ad-cc31-4527-b6e4-d9acdce69e81']"
317330903-800-1,RIBBED SWING DRESS,Midi dress made with cotton blend fabric. Round neck and long sleeves. A-line silhouette.,39.9,dresses,WOMAN,"['8f0b3f30-1620-4b74-a49a-509bf4ff6627', '845845c2-f297-4c69-bc92-b7f8fcb2f760', 'cf59c627-80d0-44e2-a324-2c7c09756b92', 'c8f45771-5549-4828-9e1e-a35621df1f1d', 'c311ed93-91f5-40fb-bf22-ec5c19b8de5c', '0db30f9b-afcb-4717-91e9-7fb79cbcc047', 'af5e7cc7-eccb-4223-af99-e923a7a0506f', '36a2ab43-02f3-48da-bd64-8b856c1e0714']"
314769388-401-2,KNIT DRESS WITH SIDE BUTTONS,Round neck midi dress with long sleeves. Front button detail.,49.9,dresses,WOMAN,"['7d1b8ba7-a1c9-4203-aa16-6802b6f6eeaa', '4b150df7-1b00-4045-833a-442337622fe4', '4f8dffb0-8b39-4799-bd8a-f57b0c5a9c27', '5984bae7-7cac-49ae-b18e-6b55b0e2bdd0', 'a1bf1c28-5220-47c0-836a-c6fab6e83235', '779f3bab-0002-460e-be22-a0e26f7828cb', 'b8079828-da4e-43b9-8ce1-b676a78fe196', '606cb6c1-63f1-4894-ae32-0178c8e79fcc']"
317331011-712-1,ASYMMETRIC DRESS LIMITED EDITION,Midi dress made of 100% leather. Asymmetrical neckline and short sleeve. Combination of contrast colors in the same fabric. Draped at side. A-line silhouette. Side hidden in-seam zip closure.,489.0,dresses,WOMAN,"['398ac3d9-94db-4cad-b4d2-910e09e547a0', 'a06209a8-123a-4e20-b541-5b410e1e5b61', '6308c1b4-22ac-4d40-b566-1b4415d5cee1', '1969d124-ff62-43a8-9b4a-48afc018e329', '07f2b45e-1669-4974-a8d2-e5a69dfbe1ba', 'ef6893d1-840c-41eb-9da2-9b80e7e6dc15', '9fec108a-4e79-43bf-bd50-52c07b273c91', '86791a4b-26ef-4d4a-b1b2-3fe9b5401727', 'd0f6acb6-dcc1-4669-a41c-3d76b18dc978', 'b292ac81-c006-433a-9cad-60eb11759d3d', '4cc8bc3e-3f0f-482b-9bec-30591aaaf283']"
320167643-800-2,LONG SWING SKIRT DRESS,Long sleeveless dress with high round neckline. Swing skirt. Back hidden in-seam zip closure.,45.9,dresses,WOMAN,"['82a74c83-ef4e-42d5-b2df-a3ba05d901d7', '7c38dce4-1b4d-4cbd-8202-1b6b4b1d1f47', '797d73f9-cf7c-4033-a98f-402d831b1efd', 'b0608c3c-d5be-47bd-b168-80364347efce', '4d9b90d3-ca7e-4ad0-a776-9c4fe1d1a6fc', '74eb1333-9fa2-4d4d-80d3-1555f124c352', '79273aec-92c6-433f-9e30-f6c35644f13b', '5a13cd29-ade0-4dda-84ee-5d29ccda2236']"
320680259-712-1,ASYMMETRICAL CHOKER DRESS,Long dress with choker style round neck. Long sleeve and asymmetric neckline with exposed shoulder. Slit at back hem. Side hidden in-seam zip closure.,45.9,dresses,WOMAN,"['db01cd7c-7973-4fb6-90c0-7bc28a9aabe8', '9fd1859a-3a2a-4463-97e5-2ff77783701d', '36fa942e-f0bb-499f-a812-4fc231b43234', '8b8b4275-446b-41a6-9d53-409ad50cf846', 'bcc436a0-4608-4df3-ad9e-9703b9dd7424', 'd2b80914-5b66-4658-9346-b0120cc1a41f', 'bea33824-42f3-498c-b160-7edf0bde92a2', '30077e34-8e68-43ae-9176-762a1bfa4b26', 'fe2a3905-3984-4c82-948a-18acc6915ecc']"
320231458-711-1,WOOL BLEND DRESS ZW COLLECTION,"ZARA WOMAN COLLECTION

Midi dress made with wool blend fabric. High collar and long sleeves. Back slit. Hidden in-seam zip closure.

The feel of this high collar knit dress lends value to all of wool’s properties in a piece that adapts to the body without foregoing comfort. The tone of the color aligns itself with warm and neutral shades.",129.0,dresses,WOMAN,"['d936ce64-a5a6-45b7-8e46-50e4c0b7a822', 'bdf80ccd-88a0-4576-b88d-33190cdb2693', '88469950-756e-40e5-bcc7-af60d158efa5', '23271a5a-7a7f-40bc-8b94-5dbb1759c545', 'f5970bde-ce98-4b47-80a3-82fb53bfd21f', '687e6e89-2b10-4d63-b35a-148e62e2509a', 'f8cf401f-5c9f-4252-8c9f-036db5a419e4', '305601f8-4ea0-4170-9599-0bd7d7b77e09', 'a5097c78-9a0d-405c-855f-9280a609e1bc', '1ce58cdf-ab65-40a7-9ab3-015039023269', 'fda03d99-15ce-4510-b25d-af66335eb2a8', '04ce4dce-ed8f-432a-855a-917708223741', '47900965-cd86-433b-9840-3442b8d7725c']"
313890654-712-2,ALPACA BLEND KNIT DRESS,Dress made of with 63% alpaca. Round neck and long sleeves.,129.0,dresses,WOMAN,"['0658e4bc-7a91-4a97-816c-4b80a6bdb71d', '3bca4d48-d9e5-4335-8ee3-cb2af4163197', '2256c135-062f-4a8f-82ce-15696ce582cd', 'd08299ff-2494-4713-b264-d43f96f7eaad', '77dfa7a6-b2aa-4192-aa53-6800531d38ff', 'f4d4e81b-1754-4af6-8795-29094523cc8d', '53d7bdd7-473f-4be4-bd97-775a95e2b81e', '187779c0-512b-4714-8461-b1420e5a5794', 'b3b3fa74-0ebd-4174-af00-08901e61d768', 'a2f55b78-693f-4f86-9ac8-d0fa4831d324', '73efefc8-73e7-4eed-bca6-1e593b53af78']"
327718811-330-1,FLORAL PRINT SATIN EFFECT DRESS,Mini dress with V-neck wrap front and long sleeves. Adjustable elastic waistband with drawstring at side. Flounced hem.,59.9,dresses,WOMAN,"['4a4629b7-b5fa-4126-a1bb-4248f0c1ef9a', 'f8a593d5-43f5-462f-9acd-ab07a42a6bb2', '11b05cea-09ee-4218-a7d8-7b33876b0343', '80312da9-b567-4783-bf5c-5a82cc9e9182', '24932328-8054-4a25-a2e1-9de63e63d454', 'b3529a24-77fb-42c5-858d-2029c4c5f273']"
324864193-803-2,SHORT SOFT DRESS,Dress made of soft fabric. Tonal rib elastic round neck and short sleeves. Pronounced front seam detail.,29.9,dresses,WOMAN,"['09882645-175e-4a70-b8e9-bf229e05743d', '9beb3ee2-6292-411b-9474-bc40e1225458', 'a2112d67-47c4-401f-ae28-3a907d2cc2b1', '948ebba3-2e4e-499d-b05c-e60f3fe84a21', '419e23cb-d079-4ea7-ba6e-577c2484fee0', '72bd8288-e80f-42b8-9bfa-ec51d3d647f6', '717d2388-af71-473b-8a16-cd28603a3225']"
331001083-600-1,PRINTED TULLE DRESS,Mini dress with tied halter neck. Open back. Ruched fabric. Contrasting interior lining.,49.9,dresses,WOMAN,"['1a32e336-5eb6-4927-bf8f-4914a108d7e9', '1d2a654e-d14e-48b2-a2b7-ef4c9f055854', '175e7070-dffe-4e1e-8fda-d231b8b4eeae', 'b23ae9ab-d006-4a4b-8552-b9b073886d8f', '78775c15-648b-41fd-b044-1743d008edd4']"
